ulica Augusta Wilkońskiego	ulica
ulica Awionetki RWD	ulica
ulica Azaliowa	ulica
ulica Babicka	ulica
ulica Babiego Lata	ulica
ulica Babie Lato	ulica
ulica Babimojska	ulica
ulica Babinicza	ulica
ulica Baborowska	ulica
ulica Baboszewska	ulica
ulica Bachmacka	ulica
ulica Bachusa	ulica
ulica Badowska	ulica
ulica Badylarska	ulica
ulica Bagatela	ulica
ulica Bagażowa	ulica
ulica Bagno	ulica
ulica Bajeczna	ulica
ulica Bajkowa	ulica
ulica Bajońska	ulica
ulica Bakalarska	ulica
ulica Bakaliowa	ulica
ulica Balaton	ulica
ulica Balbinki	ulica
ulica Baletowa	ulica
ulica Balicka	ulica
ulica Balkonowa	ulica
ulica Balladyny	ulica
ulica Balonowa	ulica
ulica Baltazara	ulica
ulica Bałtycka	ulica
ulica Bambusowa	ulica
ulica Bananowa	ulica
ulica Banderii	ulica
ulica Bandoski	ulica
ulica Banioska	ulica
ulica Bankowa	ulica
ulica Baranowska	ulica
ulica Barbary Sadowskiej	ulica
ulica Barburki	ulica
ulica Barcelońska	ulica
ulica Barcicka	ulica
ulica Barkocińska	ulica
ulica Barokowa	ulica
ulica Barska	ulica
ulica Barszczewska	ulica
ulica Bartłomieja	ulica
ulica Bartnicza	ulica
ulica Bartoszycka	ulica
ulica Bartosza Głowackiego	ulica
ulica Bartycka	ulica
ulica Barwinkowa	ulica
ulica Barwnicza	ulica
ulica Barwna	ulica
ulica Baryczków	ulica
ulica Basetli	ulica
ulica Baśniowa	ulica
ulica Batalionów Chłopskich	ulica
ulica Batalionu Armii Krajowej „Bałtyk”	ulica
ulica Batalionu Armii Krajowej „Karpaty”	ulica
ulica Batalionu Armii Krajowej „Miotła”	ulica
ulica Batalionu Armii Krajowej „Oaza”	ulica
ulica Batalionu Armii Krajowej „Olza”	ulica
ulica Batalionu Armii Krajowej „Parasol”	ulica
ulica Batalionu Armii Krajowej „Pięść”	ulica
ulica Batalionu Armii Krajowej „Ryś”	ulica
ulica Batalionu Armii Krajowej „Włochy”	ulica
ulica Batalionu Armii Krajowej „Zośka”	ulica
ulica Batalionu Armii Krajowej „Bałtyk”	ulica
ulica Batalionu Armii Krajowej „Karpaty”	ulica
ulica Batalionu Armii Krajowej „Miotła”	ulica
ulica Batalionu Armii Krajowej „Oaza”	ulica
ulica Batalionu Armii Krajowej „Olza”	ulica
ulica Batalionu Armii Krajowej „Parasol”	ulica
ulica Batalionu Armii Krajowej „Pięść”	ulica
ulica Batalionu Armii Krajowej „Ryś”	ulica
ulica Batalionu Armii Krajowej „Włochy”	ulica
ulica Batalionu Armii Krajowej „Zośka”	ulica
ulica Batalionu Platerówek	ulica
ulica Batumi	ulica
ulica Batuty	ulica
ulica Batystowa	ulica
ulica Bawełniana	ulica
ulica Bazyliańska	ulica
ulica Bażancia	ulica
ulica Beczkowa	ulica
ulica Bednarska	ulica
ulica Bedrzycha Smetany	ulica
ulica Begonii	ulica
ulica Bekasów	ulica
ulica Béli Bartóka	ulica
ulica Belgijska	ulica
ulica Belgradzka	ulica
ulica Bellony	ulica
ulica Belwederska	ulica
ulica Bełchatowska	ulica
ulica Bełdan	ulica
ulica Bełska	ulica
ulica Bełżecka	ulica
ulica Benedykta	ulica
ulica Benedykta Dybowskiego	ulica
ulica Benedykta Hertza	ulica
ulica Benedykta Polaka	ulica
ulica Berberysowa	ulica
ulica Berka Joselewicza	ulica
ulica Berestecka	ulica
ulica Berezyńska	ulica
ulica Bernardyńska	ulica
ulica Bernarda Wapowskiego	ulica
ulica Berneńska	ulica
ulica Bertolta Brechta	ulica
ulica Beskidzka	ulica
ulica Betonowa	ulica
ulica Będzińska	ulica
ulica Białej Wody	ulica
ulica Białoborska	ulica
ulica Białobrzeska	ulica
ulica Białogońska	ulica
ulica Białołęcka	ulica
ulica Białoskórnicza	ulica
ulica Białostocka	ulica
ulica Białowiejska	ulica
ulica Białowieska	ulica
ulica Białozora	ulica
ulica Biała	ulica
ulica Biały Kamień	ulica
ulica Biechowska	ulica
ulica Biedronki	ulica
ulica Bielańska	ulica
ulica Bielawska	ulica
ulica Bielska	ulica
ulica Bielszowicka	ulica
ulica Bieniewicka	ulica
ulica Biernacka	ulica
ulica Biernata z Lublina	ulica
ulica Biesiadna	ulica
ulica Bieszczadzka	ulica
ulica Bieżanowska	ulica
ulica Bieżuńska	ulica
ulica Biłgorajska	ulica
ulica Biograficzna	ulica
ulica Birżańska	ulica
ulica Biskupia	ulica
ulica Biskupa Adama Naruszewicza	ulica
ulica Biskupa Erazma Ciołka	ulica
ulica Biskupa Jana Dantyszka	ulica
ulica Biskupa Juliusza Burschego	ulica
ulica Biskupa Kajetana Sołtyka	ulica
ulica Biskupa Marcina Kromera	ulica
ulica Biskupa Władysława Bandurskiego	ulica
ulica Bitna	ulica
ulica Bitwy Grochowskiej	ulica
ulica Bitwy pod Lenino	ulica
ulica Bitwy pod Rokitną	ulica
ulica Bitwy Warszawskiej 1920 Roku	ulica
ulica Bitwy Warszawskiej 1920 Roku	ulica
ulica Biwakowa	ulica
ulica Blacharska	ulica
ulica Blaszana	ulica
ulica Bliska	ulica
ulica Blokowa	ulica
ulica Bluszczańska	ulica
ulica Bluszczowa	ulica
ulica Bławatków	ulica
ulica Błażeja	ulica
ulica Błędowska	ulica
ulica Błękitna	ulica
ulica Błogosławionego Ładysława z Gielniowa	ulica
ulica Błogosławionego Wincentego Kadłubka	ulica
ulica Błonie	ulica
ulica Błońska	ulica
ulica Błotna	ulica
ulica Bobrowiecka	ulica
ulica Bobrowa	ulica
ulica Bocheńska	ulica
ulica Bociania	ulica
ulica Boczańska	ulica
ulica Boczniaków	ulica
ulica Boczna	ulica
ulica Bogatki	ulica
ulica Bogatyńska	ulica
ulica Boglarczyków	ulica
ulica Bogoriów	ulica
ulica Bogucicka	ulica
ulica Bogumiła Zuga	ulica
ulica Bogumińska	ulica
ulica Bogunki	ulica
ulica Boguszewska	ulica
ulica Bohaterów	ulica
ulica Bohaterów Getta	ulica
ulica Bohaterów Warszawy	ulica
ulica Bohdana Żołądkowskiego	ulica
ulica Bohuna	ulica
ulica Bokserska	ulica
ulica Bolecha	ulica
ulica Bolesławicka	ulica
ulica Bolesława Gidzińskiego	ulica
ulica Bolesława Leśmiana	ulica
ulica Bolesława Limanowskiego	ulica
ulica Bolesława Podczaszyńskiego	ulica
ulica Bolesława Prusa	ulica
ulica Bolesława Rumińskiego	ulica
ulica Boleść	ulica
ulica Bolimowska	ulica
ulica Bolkowska	ulica
ulica Bombardierów	ulica
ulica Bonifraterska	ulica
ulica Bonisławska	ulica
ulica Borecka	ulica
ulica Boremlowska	ulica
ulica Borkowska	ulica
ulica Borków	ulica
ulica Borowej Góry	ulica
ulica Borowiecka	ulica
ulica Borowika	ulica
ulica Borowa	ulica
ulica Borówkowa	ulica
ulica Borsucza	ulica
ulica Boruty	ulica
ulica Boryny	ulica
ulica Borysławska	ulica
ulica Boryszewska	ulica
ulica Borzęcińska	ulica
ulica Borzymowska	ulica
ulica Bosmańska	ulica
ulica Botaniczna	ulica
ulica Braci Pillatich	ulica
ulica Braci Wagów	ulica
ulica Braci Załuskich	ulica
ulica Bracka	ulica
ulica Bracławska	ulica
ulica Bramka	ulica
ulica Braniewska	ulica
ulica Brata Alberta	ulica
ulica Braterstwa Broni	ulica
ulica Bratka	ulica
ulica Bratnia	ulica
ulica Brazylijska	ulica
ulica Brązownicza	ulica
ulica Brochowska	ulica
ulica Brodnicka	ulica
ulica Brodzik	ulica
ulica Bronisława Czecha	ulica
ulica Bronisława Dobrzańskiego	ulica
ulica Bronisława Gembarzewskiego	ulica
ulica Bronisława Pietraszewicza „Lota”	ulica
ulica Bronisława Trentowskiego	ulica
ulica Bronisława Wesołowskiego	ulica
ulica Bronisława Wieczorkiewicza	ulica
ulica Broniwoja	ulica
ulica Bronowska	ulica
ulica Browarna	ulica
ulica Bródnowska	ulica
ulica Brukselska	ulica
ulica Brunona Kicińskiego	ulica
ulica Brunona Schulza	ulica
