r - ku	rachunek	subst:sg:voc:m3
r - ków	rachunek	subst:pl:gen:m3
s - ce	spółka	subst:sg:dat:f
s - ce	spółka	subst:sg:loc:f
s - ek	spółka	subst:pl:gen:f
s - ka	spółka	subst:sg:nom:f
s - kach	spółka	subst:pl:loc:f
s - kami	spółka	subst:pl:inst:f
s - ki	spółka	subst:pl:acc:f
s - ki	spółka	subst:pl:nom:f
s - ki	spółka	subst:pl:voc:f
s - ki	spółka	subst:sg:gen:f
s - ko	spółka	subst:sg:voc:f
s - kom	spółka	subst:pl:dat:f
s - ką	spółka	subst:sg:inst:f
s - kę	spółka	subst:sg:acc:f
