dzoch	dze	subst:pl:loc:n:pt	lemma=e flex=ach palat=t con=ʒ cat=noun
dzanioch	dzać	ger:pl:loc:n:imperf.perf:aff	lemma=ać group=a cat=verb flex=ach flex2=ń pref=ε
dzenioch	dzieć	ger:pl:loc:n:imperf.perf:aff	lemma=palat-eć group=Je cat=verb flex=ach flex2=ń pref=ε
dzenioch	dzić	ger:pl:loc:n:imperf.perf:aff	lemma=palat-ć group=Je cat=verb flex=ach flex2=ń pref=ε
dzioch	dzi	subst:pl:loc:n:pt	lemma=y flex=ach palat=t con=d′ cat=noun
dzioch	dzia	subst:pl:loc:f	lemma=a flex=ach palat=t con=d′ cat=noun
dzioch	dzia	subst:pl:loc:m1	lemma=a flex=ach palat=t con=d′ cat=noun
dzioch	dzie	subst:pl:loc:n:ncol	lemma=e flex=ach palat=t con=d′ cat=noun
dzioch	dzie	subst:pl:loc:n:pt	lemma=e flex=ach palat=t con=d′ cat=noun
dzioch	dzio	subst:pl:loc:m1	lemma=o flex=ach palat=t con=d′ cat=noun
dzioch	dzio	subst:pl:loc:m2	lemma=o flex=ach palat=t con=d′ cat=noun
dzioch	dź	subst:pl:loc:f	lemma=ε flex=ach palat=t con=d′ cat=noun
dzioch	dź	subst:pl:loc:m1	lemma=ε flex=ach palat=t con=d′ cat=noun
dzioch	dź	subst:pl:loc:m2	lemma=ε flex=ach palat=t con=d′ cat=noun
dzianioch	dziać	ger:pl:loc:n:imperf.perf:aff	lemma=ać group=a cat=verb flex=ach flex2=ń pref=ε
dzienioch	dzieć	ger:pl:loc:n:imperf.perf:aff	lemma=palat-eć group=Je cat=verb flex=ach flex2=ń pref=ε
dżoch	dż	subst:pl:loc:m2	lemma=ε flex=ach palat=t con=ǯ cat=noun
dżoch	dż	subst:pl:loc:m3	lemma=ε flex=ach palat=t con=ǯ cat=noun
dżoch	dża	subst:pl:loc:f	lemma=a flex=ach palat=t con=ǯ cat=noun
dżoch	dża	subst:pl:loc:m1	lemma=a flex=ach palat=t con=ǯ cat=noun
dżoch	dża	subst:pl:loc:m2	lemma=a flex=ach palat=t con=ǯ cat=noun
dżoch	dże	subst:pl:loc:n:ncol	lemma=e flex=ach palat=t con=ǯ cat=noun
dżoch	dże	subst:pl:loc:n:pt	lemma=e flex=ach palat=t con=ǯ cat=noun
dżanioch	dżać	ger:pl:loc:n:imperf.perf:aff	lemma=ać group=a cat=verb flex=ach flex2=ń pref=ε
dżenioch	dżyć	ger:pl:loc:n:imperf.perf:aff	lemma=palat-ć group=Je cat=verb flex=ach flex2=ń pref=ε
dżioch	dżia	subst:pl:loc:f	lemma=a flex=ach palat=t con=j cat=noun
dżioch	dżio	subst:pl:loc:n:ncol	lemma=o flex=ach palat=t con=j cat=noun
eoch	ea	subst:pl:loc:f	lemma=a flex=ach palat=t con=e cat=noun
eoch	ea	subst:pl:loc:n:pt	lemma=a flex=ach palat=t con=e cat=noun
eoch	eo	subst:pl:loc:m1	lemma=o flex=ach palat=t con=e cat=noun
eoch	eo	subst:pl:loc:n:ncol	lemma=o flex=ach palat=t con=e cat=noun
eoch	eum	subst:pl:loc:n:ncol	lemma=um flex=ach palat=t con=e cat=noun
foch	f	subst:pl:loc:m1	lemma=ε flex=ach palat=n con=f cat=noun
