żyjącym	żyć	pact:sg:inst.loc:m1.m2.m3.n:imperf:aff|pact:pl:dat:m1.m2.m3.f.n:imperf:aff
żyjących	żyć	pact:pl:gen.loc:m1.m2.m3.f.n:imperf:aff|pact:pl:acc:m1:imperf:aff
żyjący	żyć	pact:sg:nom.voc:m1.m2.m3:imperf:aff|pact:sg:acc:m3:imperf:aff|pact:pl:nom.voc:m1:imperf:aff
żyjąco	żyć	pacta
żyjącemu	żyć	pact:sg:dat:m1.m2.m3.n:imperf:aff
żyjącej	żyć	pact:sg:gen.dat.loc:f:imperf:aff
żyjącego	żyć	pact:sg:gen:m1.m2.m3.n:imperf:aff|pact:sg:acc:m1.m2:imperf:aff
żyjące	żyć	pact:sg:nom.acc.voc:n:imperf:aff|pact:pl:nom.acc.voc:m2.m3.f.n:imperf:aff
żyjąca	żyć	pact:sg:nom.voc:f:imperf:aff
żyjąc	żyć	pcon:imperf
żyją	żyć	fin:pl:ter:imperf.perf
żyjesz	żyć	fin:sg:sec:imperf.perf
żyjemy	żyć	fin:pl:pri:imperf.perf
żyjecie	żyć	fin:pl:sec:imperf.perf
żyje	żyć	fin:sg:ter:imperf.perf
nieżyjącą	żyć	pact:sg:acc.inst:f:imperf:neg
nieżyjącymi	żyć	pact:pl:inst:m1.m2.m3.f.n:imperf:neg
nieżyjącym	żyć	pact:sg:inst.loc:m1.m2.m3.n:imperf:neg|pact:pl:dat:m1.m2.m3.f.n:imperf:neg
nieżyjących	żyć	pact:pl:gen.loc:m1.m2.m3.f.n:imperf:neg|pact:pl:acc:m1:imperf:neg
nieżyjący	żyć	pact:sg:nom.voc:m1.m2.m3:imperf:neg|pact:sg:acc:m3:imperf:neg|pact:pl:nom.voc:m1:imperf:neg
nieżyjącemu	żyć	pact:sg:dat:m1.m2.m3.n:imperf:neg
nieżyjącej	żyć	pact:sg:gen.dat.loc:f:imperf:neg
nieżyjącego	żyć	pact:sg:gen:m1.m2.m3.n:imperf:neg|pact:sg:acc:m1.m2:imperf:neg
nieżyjące	żyć	pact:sg:nom.acc.voc:n:imperf:neg|pact:pl:nom.acc.voc:m2.m3.f.n:imperf:neg
nieżyjąca	żyć	pact:sg:nom.voc:f:imperf:neg
żywa	żywy	adjp:gen
żywociarsku	żywociarski	adjp:dat
żywiecku	żywiecki	adjp:dat
żywiczarsku	żywiczarski	adjp:dat
żywicielsku	żywicielski	adjp:dat
żytomiersku	żytomierski	adjp:dat
żytniańsku	żytniański	adjp:dat
żyrzyńsku	żyrzyński	adjp:dat
żyrardowsku	żyrardowski	adjp:dat
żyrakowsku	żyrakowski	adjp:dat
żydowsku	żydowski	adjp:dat
żychlińsku	żychliński	adjp:dat
żuławsku	żuławski	adjp:dat
żuromińsku	żuromiński	adjp:dat
żurawicku	żurawicki	adjp:dat
żupańsku	żupański	adjp:dat
żukowsku	żukowski	adjp:dat
żukowicku	żukowicki	adjp:dat
żrę	żreć	fin:sg:pri:imperf.perf
żrącą	żreć	pact:sg:acc.inst:f:imperf:aff
żrącymi	żreć	pact:pl:inst:m1.m2.m3.f.n:imperf:aff
żrącym	żreć	pact:sg:inst.loc:m1.m2.m3.n:imperf:aff|pact:pl:dat:m1.m2.m3.f.n:imperf:aff
żrących	żreć	pact:pl:gen.loc:m1.m2.m3.f.n:imperf:aff|pact:pl:acc:m1:imperf:aff
żrący	żreć	pact:sg:nom.voc:m1.m2.m3:imperf:aff|pact:sg:acc:m3:imperf:aff|pact:pl:nom.voc:m1:imperf:aff
żrąco	żreć	pacta
żrącemu	żreć	pact:sg:dat:m1.m2.m3.n:imperf:aff
żrącej	żreć	pact:sg:gen.dat.loc:f:imperf:aff
żrącego	żreć	pact:sg:gen:m1.m2.m3.n:imperf:aff|pact:sg:acc:m1.m2:imperf:aff
żrące	żreć	pact:sg:nom.acc.voc:n:imperf:aff|pact:pl:nom.acc.voc:m2.m3.f.n:imperf:aff
żrąca	żreć	pact:sg:nom.voc:f:imperf:aff
żrąc	żreć	pcon:imperf
żrą	żreć	fin:pl:ter:imperf.perf
żryjmy	żreć	impt:pl:pri:imperf.perf
żryjcie	żreć	impt:pl:sec:imperf.perf
żryj	żreć	impt:sg:sec:imperf.perf
żreć	żreć	inf:imperf.perf
żresz	żreć	fin:sg:sec:imperf.perf
żremy	żreć	fin:pl:pri:imperf.perf
żrecie	żreć	fin:pl:sec:imperf.perf
żre	żreć	fin:sg:ter:imperf.perf
żarły	żreć	praet:pl:m2.m3.f.n:imperf.perf
żarło	żreć	praet:sg:n:imperf.perf
żarła	żreć	praet:sg:f:imperf.perf
żarł	żreć	praet:sg:m1.m2.m3:imperf.perf
żarć	żreć	ger:pl:gen:n:imperf.perf:aff
żartą	żreć	ppas:sg:acc.inst:f:imperf.perf:aff
żartymi	żreć	ppas:pl:inst:m1.m2.m3.f.n:imperf.perf:aff
żartym	żreć	ppas:sg:inst.loc:m1.m2.m3.n:imperf.perf:aff|ppas:pl:dat:m1.m2.m3.f.n:imperf.perf:aff
żartych	żreć	ppas:pl:gen.loc:m1.m2.m3.f.n:imperf.perf:aff|ppas:pl:acc:m1:imperf.perf:aff
żarty	żreć	ppas:sg:nom.voc:m1.m2.m3:imperf.perf:aff|ppas:sg:acc:m3:imperf.perf:aff
żarto	żreć	imps:imperf.perf
żartemu	żreć	ppas:sg:dat:m1.m2.m3.n:imperf.perf:aff
żartej	żreć	ppas:sg:gen.dat.loc:f:imperf.perf:aff
żartego	żreć	ppas:sg:gen:m1.m2.m3.n:imperf.perf:aff|ppas:sg:acc:m1.m2:imperf.perf:aff
żarte	żreć	ppas:sg:nom.acc.voc:n:imperf.perf:aff|ppas:pl:nom.acc.voc:m2.m3.f.n:imperf.perf:aff
żarta	żreć	ppas:sg:nom.voc:f:imperf.perf:aff
żarli	żreć	praet:pl:m1:imperf.perf
żarciu	żreć	ger:sg:dat.loc:n:imperf.perf:aff
żarciom	żreć	ger:pl:dat:n:imperf.perf:aff
żarciem	żreć	ger:sg:inst:n:imperf.perf:aff
żarcie	żreć	ger:sg:nom.acc:n:imperf.perf:aff
żarciami	żreć	ger:pl:inst:n:imperf.perf:aff
