Balbinów	wieś
Balbuzy	część miejscowości
Balcarki	część miasta
Balcarzowice	wieś
Balcarzówka	część miejscowości
Balcer	przysiółek
Balcery	część miejscowości
Balcerów	wieś
Balczakowa	część miejscowości
Balczewo	część miejscowości
Balczewo	wieś
Baldachów	część miejscowości
Baldram	wieś
Baldwinowice	wieś
Bale	część miejscowości
Bale	wieś
Balewko	osada
Balewo	osada
Balewo	wieś
Balice	część miejscowości
Balice	wieś
Balice-Kolonia	część miejscowości
Balidza	część miejscowości
Baligród	wieś
Baliki	wieś
Balików	wieś
Balin	wieś
Balin Duży	część miejscowości
Balin Mały	część miejscowości
Balinka	wieś
Balinkowa	część miejscowości
Balków	wieś
Balnica	osada
Balonówka	przysiółek
Balowa	część miasta
Balowa Góra	część miejscowości
Balowo	część miejscowości
Balowskie	część miasta
Balusie	część miejscowości
Banach	przysiółek
Banachy	część miejscowości
Banachy	wieś
Banachów	część miejscowości
Banachówka	część miejscowości
Banaczki	część miasta
Banasie	część miejscowości
Banasiówka	część miejscowości
Banasiówka	przysiółek
Banasiówka Dolna	część miejscowości
Banasiówka Górna	część miejscowości
Banaszka	część miasta
Banaszki	osada
Banatki Duże	przysiółek
Banatki Małe	przysiółek
Bandlów	część miejscowości
Bandrów Narodowy	wieś
Bandurowa	część miejscowości
Bandysie	wieś
Bandzulka	część miejscowości
Bania	część miejscowości
Bania	wieś
Baniak	osada leśna
Baniak	przysiółek
Baniaki	część miejscowości
Banica	przysiółek
Banica	wieś
Banicha	część miejscowości
Banie	część miasta
Banie	część miejscowości
Banie	wieś
Banie Mazurskie	wieś
Baniewice	wieś
Baniewice Zaleskie	część miejscowości
Baniewo	wieś
Baniki	część miejscowości
Banino	wieś
Baniocha	wieś
Baniówka	część miejscowości
Banki	część miejscowości
Bankowe	część miejscowości
Bankówka	część miasta
Bankówka	część miejscowości
Banowice	przysiółek
Bantachy	część miejscowości
Banówka	część miejscowości
Bara	osada
Barabasze	część miejscowości
Barabaszówka	przysiółek
Barak	część miejscowości
Barak	przysiółek
Barak	wieś
Baraki	część miejscowości
Baraki	osada leśna
Baraki	przysiółek
Baraki	wieś
Baraki Chotumskie	wieś
Baraki Osuchowskie	kolonia
Barakówka	część miejscowości
Baran	część miejscowości
Baran	osada
Baran	wieś
Baran-Gajówka	osada leśna
Baranek	część miejscowości
Baranek	przysiółek
Barani Dół	część miejscowości
Barani Kąt	część miejscowości
Barania	część miejscowości
Barania Góra	część miejscowości
Barania Górka	część miasta
Barania Ruda	osada leśna
Barania Szyja	osada leśna
Baraniacki Potok	część miejscowości
Baranica	wieś
Baranicha	część miejscowości
Baranicha	osada
Baranie Góry	osada
Baraniec	część miasta
Baraniec	część miejscowości
Baraniec	osada
Baraniec	wieś
Baranina	część miejscowości
Baraniszki	część miejscowości
Baranizna	część miejscowości
Baranki	wieś
Barankowa	przysiółek
Barankowo	wieś
Baranowa	część miejscowości
Baranowce	kolonia
Baranowice	część miasta
Baranowice	część miejscowości
Baranowice	wieś
Baranowiec	wieś
Baranowizna	przysiółek
Baranowizna	wieś
Baranowo	część miejscowości
Baranowo	wieś
Baranowo-Osada	część miejscowości
Barany	część miejscowości
Barany	przysiółek
Barany	wieś
Baranów	część miasta
Baranów	część miejscowości
Baranów	osada
Baranów	wieś
Baranów Sandomierski	miasto
Baranówek	część miasta
Baranówek	wieś
Baranówka	część miasta
Baranówka	część miejscowości
Baranówka	osada
Baranówka	przysiółek
Baranówka	wieś
Baranówka-Leśniczówka	osada leśna
Baranówki	część miejscowości
Baranówko	część miejscowości
Baranówko	wieś
Barańce	część miejscowości
Barańce	przysiółek
Barańciak	przysiółek
Barańcowa	przysiółek
Barańcówka	część miejscowości
Barańszczyzna	przysiółek
Barbara	część miejscowości
Barbarka	część miasta
Barbarka	część miejscowości
Barbarka	wieś
